cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
25.0,1520.0,72.3,4430.31,93.4,1.41,2.62,0.0,0.0,309,0
23.5,2400.0,72.3,4438.7,93.4,3.09,2.69,0.0,0.0,309,0
27.4,2400.0,72.1,4459.59,93.4,3.28,4.89,0.0,0.0,307,0
25.6,2400.0,72.1,4471.82,93.4,3.23,3.5,0.0,0.0,307,0
24.3,2400.0,71.9,4494.51,93.4,1.15,3.6,0.0,0.0,306,0
6.6,2400.0,71.9,4498.27,93.4,0.01,2.63,0.0,0.0,306,0
13.9,2400.0,71.8,4515.38,93.4,0.27,3.46,0.0,0.01,302,0
10.8,2400.0,71.7,4531.81,93.4,0.0,1.81,0.0,0.0,302,0
8.1,2400.0,71.7,4531.18,93.4,0.02,2.89,0.0,0.0,302,0
10.7,2400.0,71.6,4540.9,93.4,0.0,3.14,0.0,0.0,302,0
12.7,2400.0,71.7,4535.41,93.4,0.01,1.88,0.0,0.0,302,0
16.9,2400.0,71.6,4542.38,93.4,0.1,3.97,0.0,0.0,301,0
18.8,2400.0,71.6,4540.83,93.4,0.01,3.12,0.0,0.0,301,0
14.9,1520.0,71.7,4530.15,93.4,0.05,2.65,0.0,0.0,301,0
18.2,2400.0,71.6,4541.09,93.4,0.01,4.21,0.0,0.0,301,0
10.4,2400.0,71.5,4559.68,93.4,0.01,1.42,0.0,0.0,301,0
18.4,1520.0,71.5,4563.24,93.4,0.01,3.33,0.0,0.0,301,0
22.2,1520.0,71.5,4554.76,93.4,0.01,4.22,0.0,0.0,300,0
20.4,1520.0,71.5,4560.04,93.4,0.02,3.82,0.0,0.0,300,0
15.1,2400.0,71.5,4557.93,93.4,2.85,2.39,0.01,0.01,301,0
13.2,1520.0,71.6,4551.9,93.4,0.06,1.75,0.01,0.03,301,0
18.8,1520.0,71.6,4538.67,93.4,0.02,3.99,0.01,0.01,301,0
19.4,1520.0,71.6,4537.67,93.4,0.01,3.17,0.01,0.01,301,0
16.2,1520.0,71.6,4546.65,93.4,0.04,2.82,0.01,0.01,301,0
20.4,2400.0,71.7,4536.41,93.4,0.45,4.14,0.02,0.01,302,0
14.2,2400.0,71.6,4546.63,93.4,0.12,7.72,0.0,0.01,302,0
11.2,1520.0,71.6,4545.86,93.4,0.03,1.86,0.0,0.0,302,0
11.4,2400.0,71.6,4540.28,93.4,0.0,1.8,0.0,0.0,302,0
19.3,2400.0,71.7,4522.91,93.4,0.15,2.4,0.0,0.0,302,0
13.9,2400.0,71.6,4537.11,93.4,0.13,2.42,0.0,0.0,302,0
13.5,1520.0,71.6,4542.84,93.4,0.01,1.44,0.0,0.0,302,0
12.5,2400.0,71.5,4553.25,93.4,0.01,2.44,0.0,0.0,302,0
13.6,2400.0,71.5,4557.18,93.4,0.01,1.33,0.0,0.0,302,0
13.4,2400.0,71.6,4551.12,93.4,0.01,2.03,0.0,0.0,302,0
13.1,2400.0,71.5,4558.62,93.4,0.01,2.03,0.0,0.0,302,0
19.7,2400.0,71.9,4493.15,93.4,0.01,1.45,0.0,0.0,302,0
18.2,1520.0,70.8,4673.17,93.4,2.43,2.52,0.0,0.0,307,0
14.3,2400.0,70.9,4659.16,93.4,2.67,1.95,0.0,0.0,308,0
8.2,2400.0,70.8,4665.36,93.4,0.62,1.54,0.0,0.0,308,0
12.4,1520.0,71.0,4638.34,93.4,3.9,1.66,0.0,0.0,307,0
13.0,2400.0,71.0,4638.58,93.4,0.15,2.26,0.0,0.0,306,0
14.2,2400.0,71.1,4631.39,93.4,0.47,1.89,0.0,0.0,306,0
14.6,2400.0,71.1,4624.23,93.4,0.13,2.08,0.0,0.0,306,0
21.2,2400.0,71.2,4606.47,93.4,0.24,1.98,0.0,0.0,306,0
13.8,1520.0,71.0,4636.95,93.4,0.19,2.49,0.0,0.0,306,0
13.9,1520.0,71.0,4645.33,93.4,0.13,4.1,0.0,0.0,306,0
12.4,2400.0,71.0,4645.93,93.4,0.19,1.97,0.0,0.0,306,0
13.7,2400.0,71.0,4646.33,93.4,0.19,1.84,0.0,0.0,306,0
12.5,2400.0,71.0,4644.25,93.4,0.21,1.83,0.0,0.0,306,0
8.5,2400.0,71.0,4645.09,93.4,0.06,1.54,0.0,0.0,306,0
12.5,2400.0,71.0,4642.53,93.4,0.12,1.93,0.0,0.0,306,0
15.8,2400.0,71.0,4641.9,93.4,0.28,2.04,0.0,0.0,305,0
13.7,1520.0,71.0,4634.54,93.4,0.68,1.96,0.0,0.0,305,0
12.1,1520.0,70.9,4648.92,93.4,0.19,1.43,0.0,0.0,305,0
11.7,2400.0,71.0,4646.08,93.4,0.2,1.75,0.0,0.0,305,0
12.7,1520.0,71.0,4639.43,93.4,0.59,2.1,0.0,0.0,305,0
13.5,1520.0,71.0,4632.99,93.4,0.31,2.1,0.0,0.0,305,0
12.1,1520.0,71.0,4638.13,93.4,0.24,2.0,0.0,0.0,305,0
14.5,1520.0,71.0,4633.09,93.4,0.39,2.74,0.0,0.0,305,0
12.9,2400.0,71.0,4643.5,93.4,0.27,2.2,0.0,0.0,305,0
10.0,1520.0,71.0,4641.2,93.4,0.27,1.21,0.0,0.0,305,0
13.5,2400.0,71.1,4632.06,93.4,0.85,2.32,0.0,0.0,305,0
13.9,1520.0,71.1,4629.56,93.4,1.07,2.26,0.0,0.0,305,0
13.4,1520.0,71.1,4629.38,93.4,0.29,1.95,0.0,0.0,305,0
12.7,2400.0,71.1,4629.95,93.4,0.26,1.69,0.0,0.0,305,0
12.2,1520.0,71.1,4621.9,93.4,0.31,2.37,0.0,0.0,305,0
15.6,2400.0,71.6,4545.11,93.4,0.34,2.11,0.0,0.0,305,0
17.0,1520.0,71.1,4630.65,93.4,0.19,1.85,0.0,0.0,305,0
12.4,2400.0,71.1,4624.33,93.4,0.36,1.22,0.0,0.0,305,0
14.2,2400.0,71.6,4544.91,93.4,0.13,2.06,0.0,0.0,305,0
14.1,2400.0,71.1,4625.05,93.4,0.12,1.76,0.0,0.0,305,0
10.5,2400.0,71.1,4621.78,93.1,0.11,2.77,0.0,0.0,305,0
12.4,2400.0,71.1,4622.38,93.1,0.23,1.74,0.0,0.0,305,0
18.0,2400.0,71.2,4610.49,93.1,0.11,1.82,0.0,0.0,305,0
13.2,2400.0,71.2,4608.83,93.1,0.07,1.57,0.0,0.0,305,0
17.8,2400.0,71.3,4595.89,93.1,0.14,2.26,0.0,0.0,305,0
12.4,2400.0,71.2,4615.29,93.1,0.14,1.83,0.0,0.0,305,0
19.5,2400.0,71.2,4613.99,93.1,0.18,2.85,0.0,0.0,306,0
12.1,2400.0,71.2,4610.98,93.1,0.12,2.8,0.0,0.0,306,0
16.8,2400.0,71.3,4600.24,93.1,0.49,2.01,0.0,0.0,305,0
16.6,2400.0,71.0,4633.73,93.1,0.11,7.34,0.0,0.0,305,0
12.3,2400.0,71.1,4631.12,93.1,0.25,2.6,0.0,0.0,305,0
9.4,2400.0,71.0,4635.78,93.1,0.25,1.82,0.0,0.0,305,0
14.3,2400.0,71.1,4632.86,93.1,0.21,4.64,0.0,0.0,305,0
12.8,2400.0,71.1,4631.57,93.1,0.25,2.38,0.0,0.0,305,0
13.4,2400.0,71.1,4620.9,93.1,1.91,2.15,0.0,0.0,305,0
13.5,1520.0,71.2,4611.49,93.1,0.95,1.35,0.0,0.0,305,0
12.2,2400.0,71.2,4611.71,93.1,0.91,2.37,0.0,0.0,305,0
12.2,2400.0,71.1,4618.49,93.1,1.44,1.69,0.0,0.01,305,0
15.2,2400.0,71.1,4626.12,93.1,0.96,6.85,0.0,0.0,305,0
14.4,2400.0,71.1,4627.71,93.1,0.57,2.1,0.0,0.0,305,0
11.8,2400.0,71.1,4623.09,93.1,1.13,2.03,0.0,0.0,305,0
12.5,2400.0,71.0,4640.44,93.1,0.33,2.29,0.0,0.0,305,0
12.8,2400.0,71.5,4558.11,93.1,0.4,1.81,0.0,0.0,305,0
15.8,2400.0,71.1,4631.29,93.1,0.28,1.83,0.0,0.0,305,0
14.2,2400.0,71.1,4620.93,93.1,0.44,1.92,0.0,0.0,305,0
11.9,2400.0,71.5,4555.6,93.1,3.93,2.11,0.0,0.01,306,0
19.0,1520.0,71.2,4607.68,93.1,2.81,13.78,0.0,0.0,306,0
23.0,1520.0,71.1,4618.9,93.1,1.97,36.54,0.0,0.0,307,0
15.3,2400.0,71.2,4615.39,93.1,0.04,30.13,0.0,0.0,307,0
17.6,2400.0,71.2,4608.74,93.1,0.01,5.01,0.0,0.0,307,0
14.3,2400.0,71.2,4611.11,93.1,0.02,5.24,0.0,0.0,307,0
12.0,2400.0,71.2,4611.23,93.1,0.4,3.87,0.0,0.0,307,0
12.2,1520.0,71.2,4614.5,93.1,0.0,1.75,0.0,0.0,307,0
9.7,2400.0,71.1,4617.71,93.1,0.0,2.48,0.0,0.0,307,0
14.6,1520.0,71.2,4610.39,93.1,0.71,2.28,0.0,0.0,307,0
13.5,2400.0,71.1,4617.43,93.1,0.0,2.37,0.0,0.0,307,0
12.2,2400.0,71.2,4609.16,93.1,0.0,3.19,0.01,0.0,307,0
18.2,1520.0,71.1,4618.18,93.1,0.23,2.75,0.0,0.01,307,0
12.5,2400.0,71.1,4620.83,93.1,0.01,1.91,0.0,0.0,307,0
12.9,2400.0,71.1,4620.5,93.1,0.01,2.16,0.0,0.0,307,0
14.4,1520.0,71.2,4601.04,93.1,0.04,2.23,0.0,0.0,307,0
24.4,2400.0,71.3,4591.98,93.1,0.08,21.47,0.0,0.0,307,0
14.4,2400.0,71.0,4636.53,93.1,0.01,29.43,0.0,0.0,307,0
7.3,2400.0,71.0,4638.78,93.1,0.0,2.26,0.0,0.0,307,0
6.5,2400.0,71.0,4637.28,93.1,0.0,1.88,0.0,0.0,307,0
10.5,2400.0,71.0,4636.59,93.1,0.0,2.54,0.0,0.0,307,0
10.2,1520.0,71.1,4617.36,93.1,0.04,1.66,0.0,0.0,310,0
10.8,2400.0,71.1,4626.59,93.1,0.06,3.03,0.0,0.0,307,0
24.1,2400.0,71.2,4603.98,93.1,0.03,26.69,0.0,0.0,307,0
10.3,2400.0,71.0,4634.54,93.1,0.01,18.41,0.0,0.0,307,0
5.3,2400.0,71.1,4626.2,93.1,0.0,1.81,0.0,0.0,307,0
5.2,1520.0,71.1,4625.69,93.1,0.0,1.77,0.0,0.0,307,0
14.1,2400.0,71.2,4615.03,93.1,0.15,5.12,0.0,0.0,307,0
15.0,2400.0,71.2,4615.91,93.1,0.02,3.29,0.0,0.0,307,0
18.1,1520.0,71.2,4614.24,93.1,0.0,1.42,0.0,0.0,307,0
18.3,2400.0,71.6,4539.84,93.1,0.01,4.56,0.0,0.0,307,0
7.2,2400.0,71.1,4619.64,93.1,0.01,2.21,0.0,0.0,307,0
6.9,2400.0,71.0,4639.11,93.1,0.0,1.64,0.0,0.0,307,0
7.0,1520.0,71.0,4638.3,93.1,0.0,2.13,0.0,0.0,307,0
7.1,1520.0,71.0,4637.28,93.1,0.0,2.0,0.0,0.0,307,0
8.2,1520.0,71.2,4616.07,93.1,0.15,2.47,0.0,0.0,307,0
6.3,2400.0,71.1,4630.24,93.1,0.01,1.9,0.01,0.01,307,0
8.4,2400.0,71.0,4638.38,93.1,0.0,2.19,0.01,0.01,307,0
7.8,2400.0,71.1,4631.52,93.1,0.0,1.59,0.01,0.04,307,0
6.8,1520.0,71.1,4624.13,93.1,0.0,1.66,0.01,0.02,307,0
6.1,2400.0,71.0,4636.14,93.1,0.01,2.02,0.0,0.04,307,0
5.2,1520.0,71.0,4635.38,93.1,0.01,1.82,0.0,0.0,307,0
5.8,2400.0,71.0,4638.52,93.1,0.0,1.2,0.0,0.0,307,0
10.7,2400.0,71.0,4633.6,93.1,10.2,2.42,0.0,0.0,308,0
11.1,1520.0,71.6,4551.5,93.1,3.83,4.25,0.0,0.0,308,0
5.9,2400.0,71.4,4580.53,93.1,0.25,2.06,0.0,0.0,307,0
5.4,2400.0,71.4,4578.14,93.1,0.01,2.5,0.0,0.0,306,0
9.0,1520.0,71.3,4593.1,93.1,0.0,1.6,0.0,0.0,306,0
7.2,1520.0,71.4,4580.98,93.1,0.0,1.51,0.0,0.0,306,0
13.5,1520.0,71.5,4559.05,93.1,0.03,9.41,0.0,0.0,306,0
14.8,1520.0,71.5,4563.85,93.1,0.01,31.42,0.0,0.0,307,0
6.2,2400.0,71.4,4573.95,93.1,0.01,2.56,0.0,0.0,307,0
5.6,2400.0,71.4,4571.3,93.1,0.01,1.65,0.0,0.0,307,0
7.4,1520.0,71.4,4573.65,93.1,0.0,2.06,0.0,0.0,307,0
5.7,2400.0,71.4,4572.0,93.1,0.0,2.31,0.0,0.0,307,0
9.0,1520.0,71.5,4562.25,93.1,0.02,3.47,0.0,0.0,307,0
21.5,1520.0,71.2,4602.64,93.1,1.92,23.5,0.0,0.0,307,0
11.2,2400.0,71.3,4598.47,93.1,0.01,19.99,0.0,0.0,307,0
8.0,1520.0,70.9,4654.22,93.1,0.0,5.31,0.0,0.0,307,0
8.4,2400.0,70.9,4653.59,93.1,0.0,2.32,0.0,0.0,307,0
6.5,1520.0,70.9,4655.51,93.1,0.0,1.69,0.0,0.0,307,0
6.2,1520.0,70.9,4657.66,93.1,0.02,2.17,0.0,0.0,307,0
5.6,1520.0,70.9,4661.67,93.1,0.02,2.34,0.0,0.0,307,0
14.3,2400.0,71.0,4645.55,93.1,0.06,2.62,0.0,0.0,307,0
5.9,2400.0,70.9,4653.21,93.1,0.0,2.15,0.0,0.0,307,0
9.2,2400.0,70.9,4662.34,93.1,0.01,1.81,0.0,0.0,307,0
5.0,2400.0,70.9,4653.45,93.1,0.0,1.24,0.0,0.0,307,0
6.8,2400.0,71.0,4635.98,93.1,0.0,2.5,0.0,0.0,307,0
6.8,2400.0,71.0,4648.72,93.1,0.11,1.84,0.0,0.0,307,0
5.9,2400.0,71.0,4646.8,93.1,0.0,1.56,0.0,0.0,307,0
5.1,2400.0,71.0,4647.7,93.1,0.0,2.21,0.0,0.0,307,0
4.6,2400.0,71.0,4647.68,93.1,0.0,1.7,0.0,0.0,307,0
5.3,2400.0,71.0,4648.55,93.1,0.0,2.21,0.0,0.0,307,0
7.6,2400.0,71.0,4648.86,93.1,0.0,2.06,0.0,0.0,307,0
7.0,2400.0,71.0,4644.32,93.1,0.0,1.42,0.0,0.0,307,0
5.6,2400.0,71.0,4643.46,93.1,0.0,2.06,0.0,0.0,307,0
5.9,2400.0,71.0,4644.7,93.1,0.23,2.9,0.0,0.0,307,0
6.9,2400.0,71.0,4642.55,93.1,0.0,1.74,0.0,0.0,307,0
15.4,2400.0,71.6,4546.03,93.1,12.35,1.93,0.0,0.0,314,0
10.0,2400.0,71.1,4623.03,93.1,0.08,2.01,0.0,0.0,313,0
7.4,2400.0,71.0,4643.47,93.1,0.02,1.48,0.0,0.0,310,0
7.8,2400.0,71.0,4643.36,93.1,0.0,2.02,0.0,0.0,310,0
7.7,2400.0,71.0,4633.58,93.1,0.01,2.08,0.0,0.0,310,0
8.0,2400.0,71.0,4641.59,93.1,0.0,1.72,0.0,0.0,310,0
7.0,2400.0,70.9,4654.38,93.1,0.0,1.84,0.0,0.0,306,0
6.5,2400.0,70.9,4651.03,93.1,0.0,1.87,0.0,0.0,306,0
5.6,2400.0,70.9,4660.43,93.1,0.0,1.98,0.0,0.0,306,0
7.5,2400.0,70.9,4652.5,93.1,0.24,2.19,0.0,0.0,306,0
6.6,2400.0,70.9,4655.23,93.1,0.0,1.94,0.0,0.0,306,0
13.4,2400.0,71.5,4565.18,93.1,6.55,2.01,0.0,0.0,306,0
16.7,2400.0,71.2,4605.86,93.1,45.32,1.69,0.0,0.0,309,0
19.3,1520.0,71.2,4601.02,93.1,29.2,1.4,0.0,0.0,306,0
17.5,2400.0,71.4,4573.07,93.1,0.02,2.01,0.01,0.0,306,0
22.2,2400.0,71.5,4563.94,93.1,0.02,5.2,0.01,0.01,307,0
14.7,1520.0,71.4,4580.34,93.1,0.0,1.51,0.01,0.01,307,0
13.0,2400.0,71.4,4583.64,93.1,0.0,2.16,0.0,0.0,307,0
12.7,2400.0,71.4,4581.5,93.1,0.0,1.88,0.0,0.0,307,0
12.6,2400.0,71.3,4587.45,93.1,0.0,2.18,0.0,0.0,307,0
16.5,2400.0,71.4,4578.84,93.1,0.0,1.18,0.0,0.0,307,0
15.1,2400.0,71.4,4582.91,93.1,0.0,1.83,0.0,0.0,307,0
15.3,1520.0,71.4,4580.57,93.1,0.0,2.25,0.0,0.0,307,0
17.2,1520.0,71.3,4597.84,93.1,0.0,2.03,0.0,0.0,307,0
16.2,1520.0,71.4,4574.11,93.1,0.0,2.18,0.0,0.0,307,0
19.8,2400.0,71.4,4577.19,93.1,0.0,4.55,0.0,0.0,307,0
14.2,2400.0,71.4,4579.71,93.1,0.0,1.66,0.0,0.0,307,0
13.4,1520.0,71.4,4570.28,93.1,0.0,2.24,0.0,0.0,307,0
18.7,2400.0,71.7,4523.14,93.1,0.01,2.06,0.0,0.0,307,0
26.6,2400.0,71.7,4535.28,93.1,0.02,1.29,0.0,0.0,307,0
16.2,2400.0,71.5,4568.38,93.1,0.0,2.2,0.0,0.0,307,0
24.0,2400.0,71.6,4546.68,93.1,0.0,1.56,0.0,0.0,307,0
21.1,2400.0,71.5,4563.42,93.1,0.0,2.11,0.0,0.0,307,0
13.5,2400.0,71.5,4564.4,93.1,0.0,1.36,0.0,0.0,307,0
20.8,1520.0,71.4,4569.36,93.1,0.06,8.04,0.0,0.0,307,0
26.2,2400.0,71.6,4552.42,93.1,0.05,32.45,0.0,0.0,310,0
13.2,2400.0,71.4,4573.61,93.1,0.0,2.17,0.0,0.0,307,0
12.6,2400.0,71.5,4561.59,93.1,0.02,2.45,0.0,0.0,307,0
13.7,2400.0,71.5,4568.07,93.1,0.0,2.07,0.0,0.0,307,0
15.7,2400.0,71.4,4572.79,93.1,0.0,1.97,0.0,0.0,307,0
22.0,1520.0,71.6,4551.44,93.1,0.02,19.18,0.0,0.0,307,0
24.6,2400.0,71.5,4555.16,93.1,0.01,24.51,0.0,0.0,307,0
20.7,1520.0,71.5,4564.94,93.1,0.02,3.19,0.01,0.01,307,0
20.9,2400.0,71.5,4555.74,93.1,0.0,2.4,0.0,0.0,307,0
14.9,2400.0,71.4,4579.35,93.1,0.0,2.17,0.0,0.0,307,0
21.8,2400.0,71.4,4570.87,93.1,0.0,1.8,0.0,0.0,307,0
15.2,2400.0,71.4,4572.29,93.1,0.01,2.27,0.0,0.0,307,0
17.2,2400.0,71.3,4587.69,93.1,0.0,1.67,0.0,0.0,307,0
22.7,2400.0,71.4,4573.69,93.1,0.02,2.98,0.0,0.0,307,0
31.1,2400.0,71.5,4553.71,93.1,0.15,33.31,0.0,0.0,307,0
23.4,2400.0,71.4,4574.83,93.1,0.0,6.51,0.0,0.0,307,0
16.7,2400.0,71.5,4560.89,93.1,0.0,2.7,0.0,0.0,307,0
16.1,2400.0,71.4,4570.66,93.1,0.02,2.17,0.0,0.0,307,0
13.6,1520.0,71.4,4572.27,93.1,0.01,1.79,0.0,0.0,307,0
14.9,2400.0,71.3,4591.67,93.1,0.0,2.04,0.0,0.0,307,0
14.7,2400.0,71.4,4583.1,93.1,0.0,1.54,0.0,0.0,307,0
14.3,2400.0,71.3,4585.1,93.1,0.0,1.63,0.0,0.0,307,0
16.9,2400.0,71.4,4576.05,93.1,0.0,2.09,0.0,0.0,307,0
15.0,2400.0,71.5,4566.04,93.1,0.0,1.75,0.0,0.0,307,0
13.3,2400.0,71.4,4573.66,93.1,0.0,1.84,0.0,0.0,307,0
18.1,2400.0,71.4,4575.0,93.1,0.0,2.16,0.0,0.0,307,0
12.8,2400.0,71.1,4625.71,93.1,0.01,2.06,0.0,0.0,307,0
6.7,2400.0,71.0,4640.79,93.1,0.0,1.32,0.0,0.0,307,0
6.2,2400.0,71.0,4643.98,93.1,0.0,2.04,0.0,0.0,307,0
7.2,2400.0,71.0,4640.88,93.1,0.02,1.99,0.0,0.0,307,0
20.4,1520.0,71.2,4605.18,93.1,0.05,12.12,0.0,0.01,307,0
24.9,2400.0,71.2,4616.39,93.1,0.05,32.93,0.0,0.0,307,0
17.0,2400.0,71.1,4627.88,93.1,0.02,3.1,0.0,0.0,307,0
18.9,2400.0,71.2,4616.82,93.1,0.17,39.37,0.0,0.0,307,0
6.9,2400.0,71.1,4630.2,93.1,0.05,6.03,0.0,0.0,307,0
6.7,1520.0,71.1,4626.47,93.1,0.0,1.67,0.0,0.0,307,0
5.6,2400.0,71.1,4622.16,93.1,0.01,2.32,0.0,0.0,307,0
9.9,2400.0,71.1,4621.93,93.1,0.0,2.13,0.0,0.01,307,0
4.8,1520.0,71.0,4641.66,93.1,0.01,2.2,0.0,0.0,308,0
7.4,1520.0,71.0,4639.89,93.1,0.02,1.66,0.0,0.0,308,0
7.7,1520.0,71.0,4638.47,93.1,0.0,1.67,0.0,0.0,308,0
5.7,2400.0,71.0,4638.87,93.1,0.0,1.99,0.0,0.03,308,0
5.6,1520.0,71.1,4629.26,93.1,0.0,2.47,0.0,0.01,308,0
4.8,2400.0,71.0,4636.79,93.1,0.0,1.33,0.0,0.0,308,0
5.4,2400.0,71.1,4632.69,93.1,0.0,1.22,0.0,0.0,308,0
6.7,2400.0,71.0,4636.0,93.1,0.0,3.01,0.0,0.0,308,0
8.3,2400.0,71.1,4617.89,93.1,0.0,1.43,0.0,0.0,308,0
5.3,2400.0,71.1,4631.1,93.1,0.0,2.37,0.0,0.0,308,0
5.1,2400.0,71.1,4629.1,93.1,0.0,1.41,0.0,0.0,308,0
5.1,2400.0,71.1,4629.79,93.1,0.0,1.91,0.0,0.0,308,0
6.7,2400.0,71.1,4628.08,93.1,0.02,2.59,0.0,0.0,308,0
6.0,2400.0,71.1,4631.97,93.1,0.0,1.73,0.0,0.0,308,0
7.0,2400.0,71.0,4633.18,93.1,0.01,2.0,0.0,0.0,308,0
6.9,2400.0,71.0,4636.0,93.1,0.0,1.92,0.0,0.0,308,0
5.8,2400.0,71.0,4633.92,93.1,0.0,1.71,0.0,0.0,308,0
7.1,2400.0,71.0,4639.08,93.1,0.03,2.37,0.0,0.0,308,0
6.7,2400.0,70.9,4649.89,93.1,0.0,1.2,0.0,0.0,307,0
9.1,2400.0,71.3,4600.25,93.2,10.35,5.99,0.0,0.0,309,0
16.0,2400.0,71.4,4584.77,93.1,1.29,36.65,0.01,0.02,310,0
16.8,2400.0,71.3,4588.15,93.1,0.47,2.99,0.0,0.0,309,0
14.0,2400.0,71.3,4598.4,93.1,0.08,1.94,0.0,0.0,309,0
12.6,2400.0,70.9,4655.68,93.1,0.17,7.23,0.0,0.0,309,0
5.4,2400.0,70.9,4658.68,93.1,0.04,1.94,0.0,0.0,309,0
5.6,2400.0,70.9,4662.35,93.1,0.02,2.31,0.0,0.0,309,0
6.6,2400.0,70.9,4662.74,93.1,0.03,1.24,0.0,0.0,309,0
13.7,2400.0,70.9,4653.87,93.2,0.22,3.65,0.0,0.0,309,0
14.8,2400.0,71.0,4647.12,93.2,0.02,2.68,0.0,0.0,309,0
11.0,2400.0,70.8,4675.79,93.2,0.01,2.36,0.0,0.0,308,0
12.8,2400.0,70.7,4688.81,93.2,0.03,1.5,0.0,0.0,308,0
15.3,2400.0,70.9,4652.7,93.2,0.0,2.23,0.0,0.0,311,0
10.2,2400.0,70.8,4677.61,93.2,0.01,2.16,0.0,0.0,308,0
7.0,2400.0,70.7,4693.53,93.2,0.0,2.09,0.0,0.0,308,0
7.2,2400.0,70.7,4691.21,93.2,0.0,1.62,0.0,0.0,308,0
6.7,2400.0,70.7,4683.18,93.2,0.0,2.2,0.0,0.0,308,0
6.5,2400.0,70.7,4685.14,93.2,0.0,1.65,0.0,0.0,308,0
6.5,2400.0,70.7,4688.33,93.2,0.0,1.81,0.0,0.0,308,0
6.1,2400.0,70.7,4683.46,93.2,0.44,2.98,0.0,0.0,308,0
5.8,2400.0,70.7,4694.29,93.2,0.0,2.59,0.0,0.0,308,0
5.8,2400.0,70.7,4691.45,93.2,0.0,1.32,0.0,0.0,308,0
5.6,2400.0,70.7,4694.98,93.2,0.0,2.57,0.0,0.0,308,0
6.8,2400.0,70.6,4700.73,93.2,0.14,1.75,0.0,0.0,307,0
6.3,2400.0,70.7,4691.63,93.2,0.0,1.91,0.0,0.0,307,0
5.4,1520.0,70.7,4695.3,93.2,0.0,1.68,0.0,0.0,307,0
5.5,2400.0,70.6,4700.26,93.2,0.07,2.41,0.0,0.0,307,0
7.1,2400.0,70.6,4697.78,93.2,0.0,1.23,0.0,0.0,307,0
6.4,2400.0,70.6,4697.71,93.2,0.01,1.76,0.0,0.0,307,0
6.3,2400.0,70.6,4700.18,93.2,0.01,2.26,0.0,0.0,307,0
5.5,2400.0,70.7,4696.9,93.2,0.0,1.6,0.0,0.0,307,0
6.6,2400.0,70.6,4701.11,93.2,0.26,1.99,0.0,0.0,306,0
5.3,2400.0,70.6,4700.01,93.2,0.03,2.36,0.0,0.0,306,0
7.0,1520.0,70.7,4694.69,93.2,0.0,1.61,0.0,0.0,306,0
7.0,2400.0,70.6,4704.08,93.2,0.0,1.35,0.0,0.0,306,0
6.8,2400.0,70.6,4697.5,93.2,0.02,0.09,0.0,0.0,309,0
8.3,2400.0,70.0,4795.58,93.2,0.22,3.12,0.0,0.0,296,0
5.9,2400.0,70.0,4798.61,93.2,0.0,2.31,0.0,0.0,296,0
7.0,2400.0,70.0,4796.71,93.2,0.01,1.58,0.0,0.0,296,0
6.4,2400.0,70.0,4795.45,93.2,0.0,2.36,0.0,0.0,296,0
5.7,1520.0,70.1,4791.82,93.2,0.0,1.9,0.0,0.0,296,0
6.5,2400.0,70.1,4790.43,93.2,0.0,2.03,0.0,0.0,296,0
6.9,2400.0,70.1,4787.74,93.2,2.24,1.7,0.0,0.0,296,0
7.3,2400.0,70.1,4790.67,93.2,0.0,2.31,0.0,0.0,296,0
8.2,2400.0,70.1,4789.46,93.2,0.0,2.03,0.0,0.0,296,0
5.6,2400.0,70.1,4788.0,93.2,0.0,1.81,0.0,0.0,296,0
5.8,2400.0,70.1,4785.93,93.2,0.01,2.1,0.0,0.0,296,0
10.3,1520.0,70.1,4779.13,93.2,0.0,1.66,0.0,0.0,296,0
7.4,2400.0,70.1,4783.87,93.2,0.0,0.06,0.0,0.0,296,0
7.6,2400.0,70.1,4791.72,93.2,0.04,3.29,0.0,0.0,295,0
7.1,2400.0,70.1,4789.05,93.2,0.01,2.29,0.0,0.0,295,0
6.4,2400.0,70.0,4794.43,93.2,0.0,1.9,0.0,0.0,295,0
6.1,2400.0,70.0,4802.66,93.2,0.0,2.33,0.0,0.0,295,0
6.5,2400.0,69.9,4819.89,93.2,0.02,1.64,0.0,0.0,294,0
7.9,2400.0,69.9,4818.14,93.2,0.1,1.39,0.0,0.0,294,0
10.4,2400.0,70.5,4714.44,93.2,0.31,3.14,0.0,0.0,295,0
6.2,1520.0,70.0,4800.33,93.2,0.01,1.65,0.0,0.0,295,0
5.7,2400.0,70.0,4795.68,93.2,0.0,1.73,0.0,0.0,295,0
6.0,2400.0,70.0,4808.29,93.2,0.01,2.42,0.0,0.0,295,0
17.5,2400.0,70.3,4757.69,93.2,0.08,16.04,0.0,0.0,300,0
18.7,2400.0,70.2,4771.55,93.2,0.02,31.57,0.0,0.0,297,0
7.5,2400.0,70.2,4776.33,93.2,0.0,1.82,0.0,0.0,297,0
6.1,1520.0,70.2,4768.87,93.2,0.0,2.3,0.0,0.0,297,0
5.7,1520.0,70.2,4775.67,93.2,0.0,1.3,0.0,0.0,297,0
7.1,1520.0,70.2,4775.15,93.2,0.0,2.64,0.0,0.0,297,0
